"id", "from_vertex", "to_vertex", "jarak", "way_id"
"97", "1719641651", "1719641647", "0.00959880664392412", "159882704"
"98", "1685220157", "1685220163", "0.120358876795959", "156261512"
"99", "1685220157", "1685220150", "0.124540544028434", "156261479"
"100", "1719684810", "1719684801", "0.100139862448977", "159894107"
"101", "1719509664", "1719509663", "0.095040928630309", "159857663"
"102", "1719509664", "1719509643", "0.388979177998884", "159857549"
"103", "1722184655", "1722184659", "0.027181040491212", "160148182"
"104", "1722825303", "1722825313", "0.0714216068768704", "160221048"
"105", "1721813938", "1721813951", "0.0520735511371201", "160108927"
"106", "1722231157", "1722231169", "0.0199706822730956", "137774812"
"107", "1722049357", "1091081091", "0.0199485585890292", "93865182"
"108", "1685221685", "1685221686", "0.00764413460868793", "156261525"
"109", "1685221685", "1685221568", "0.0930942360778078", "156261214"
"110", "1722246514", "1722246466", "0.0984576761716148", "160154695"
"111", "1722246514", "1722246598", "0.131881932973", "160154794"
"112", "1687574423", "1687574419", "0.0293804093107653", "156520112"
"113", "1687574423", "1687574449", "0.136522627615965", "156520097"
"114", "1721175430", "1721175414", "0.0369439132385684", "160054731"
"115", "1719765931", "1719766088", "0.0716642138757558", "159914562"
"116", "1721120291", "1721120413", "0.0604795928581842", "160049595"
"117", "1721120291", "1721120264", "0.075996481948419", "160049551"
"118", "1720976903", "1720976857", "0.177686694756131", "160036549"
"119", "1724116230", "1724116200", "0.114598693497576", "160361296"
"120", "1724116230", "1724116276", "0.0480326044725558", "160361621"
"121", "1719931103", "1719931105", "0.134237701015588", "159928614"
"122", "1719931103", "1719931115", "0.0704700040881354", "159928699"
"123", "1685221798", "1685221822", "0.0425263184654372", "60846947"
"124", "1720694409", "1720694394", "0.121235500411758", "160006051"
"125", "1719470530", "1719470634", "0.101951185018062", "159852100"
"126", "1719470530", "1719470528", "0.0312134494034842", "159852194"
"127", "1721174747", "1721174753", "0.0373722163776984", "160054714"
"128", "1685005177", "1685005244", "0.320719268921252", "156237084"
"129", "1719684784", "1719684696", "0.104568774387595", "159894121"
"130", "1719684784", "1719684780", "0.0379700375467927", "159894390"
"131", "1720829899", "1720829916", "0.031568714522119", "160017599"
"132", "1720829899", "1720829965", "0.152717347280306", "160017473"
"133", "1724048012", "1724048034", "0.0340792067450841", "160355508"
"134", "1724048012", "1724048010", "0.0811638870840961", "160355567"
"135", "1719470268", "1719470226", "0.180372771991688", "159852058"
"136", "1721120781", "1721120784", "0.00393247042215568", "160049421"
"137", "1724030955", "1724030958", "0.0110519920458849", "160352971"
"138", "839609078", "1522704926", "0.0676147418732345", "70357638"
"139", "1721142123", "1721142114", "0.0914135616446105", "160049702"
"140", "1721142123", "1721142180", "0.0399579446771874", "160052319"
"141", "1722846804", "1685219013", "0.145134868432835", "160223737"
"142", "312080226", "1720905983", "0.0457623233669584", "160028933"
"143", "312080226", "312080177", "0.438993653030855", "28410222"
"144", "1722449210", "1722449209", "0.0731404777979953", "160180763"
"145", "1722449210", "1722449228", "0.195985078732394", "160180755"
"146", "1507763056", "1095393624", "0.634802874298874", "137525955"
"147", "1719519810", "1719519904", "0.114735918305446", "159859077"
"148", "1685013081", "1685012114", "0.222609683976924", "156235645"
"149", "1722184774", "1722184769", "0.0433840708942621", "160148087"
"150", "1722184774", "1722184767", "0.0224673183909987", "160148054"
"151", "1721876216", "1721876211", "0.0484982163083465", "160116123"
"152", "1719470551", "1719470537", "0.271183734812605", "159851937"
"153", "1719470551", "1719470622", "0.0662091315988584", "159852264"
"154", "1719470093", "1719470161", "0.10138135357841", "159851985"
"155", "1719470093", "1719470088", "0.0466768716258245", "159852275"
"156", "1357523951", "1357602068", "0.214792171223589", "137474511"
"157", "1357523951", "1357523973", "0.0114244707049656", "121213909"
"158", "1357523951", "1357523722", "0.0114469299803019", "121213917"
"159", "1091081038", "2143725550", "0.068952326925212", "28376126"
"160", "1721120961", "1721120910", "0.0854041614740617", "160049430"
"161", "1721120961", "1721121004", "0.0297902554940592", "160049751"
"162", "1720976424", "312079403", "0.0895870226451234", "28356335"
"163", "1720976424", "1720976392", "0.233415744800733", "160036154"
"164", "1724031712", "1724031630", "0.18841836955196", "160352968"
"165", "1719932113", "1719932112", "0.0666386005924539", "159928721"
"166", "1719932113", "1719932123", "0.057345390618265", "159928704"
"167", "1719932599", "1719932592", "0.0487488481238754", "159928661"
"168", "1719932599", "1719932705", "0.106269213837456", "159928795"
"169", "1720694305", "1720694370", "0.0186100553860238", "160006098"
"170", "1721175109", "1721175117", "0.0488357485683827", "160054520"
"171", "1721175109", "1721120140", "0.0803041321352629", "160049408"
"172", "1427829387", "1357523999", "0.0500226402935135", "121240152"
"173", "1427829387", "1427829385", "0.0511557740264069", "129406851"
"174", "1724031572", "1724031561", "0.157977542775597", "160352723"
"175", "1724031572", "1724031600", "0.039176383960032", "160352943"
"176", "1719471036", "1719471210", "0.16217375529175", "159852227"
"177", "1722184287", "1722184247", "0.0551982639847588", "160148043"
"178", "1722184287", "1722184629", "0.242471289437546", "160148055"
"179", "1357866689", "1357640598", "0.0921255664657263", "121213932"
"180", "1719520017", "1719520012", "0.0639642445197723", "159859087"
"181", "1719520017", "1719520042", "0.0558796180497303", "159859072"
"182", "1719578463", "1719578509", "0.116031601576932", "159869846"
"183", "1722449212", "1722449210", "0.133110375781808", "160180763"
"184", "1719769736", "1719769866", "0.0441154248395849", "159913705"
"185", "1719767020", "1366374757", "0.23875970910982", "122218249"
"186", "1722906864", "1722906936", "0.116392199109752", "160229525"
"187", "1722906864", "1722906913", "0.146686490355864", "138432262"
"188", "1720799615", "1720799639", "0.0377814766677469", "160015849"
"189", "1720799615", "1720799595", "0.110586600430013", "160015716"
"190", "1517895707", "1517895718", "0.0584008463850908", "73151166"
"191", "1722049237", "1722049234", "0.0552075864441053", "160130583"
"192", "1720774511", "1720905835", "0.0623798924693993", "160014012"
"193", "1720774511", "1720774214", "0.112229768814912", "28410277"
"194", "1719579621", "1719579608", "0.0791312983149055", "159869664"
"195", "1720838512", "1720838517", "0.228647675346771", "151105229"
"196", "1720838512", "1720838512", "0.000189861461092623", "160019242"
"197", "1720829531", "1720829564", "0.0454106386258295", "160017649"
"198", "1720829531", "1720829747", "0.208175126940652", "160017517"
"199", "1719519842", "1719519840", "0.0391900685068616", "159859094"
"200", "1357871236", "1719931129", "0.0115226512482646", "122219475"
"201", "1722184276", "1722184251", "0.0117015362961315", "160148181"
"202", "1724031163", "1724031211", "0.0619989977554239", "160352999"
"203", "1724031163", "1724031231", "0.207302786162427", "160352806"
"204", "1722049476", "1722049477", "0.0512293579648643", "160130560"
"205", "1722049476", "1722049471", "0.0510520840726867", "93865192"
"206", "1720642057", "1720724304", "0.0343590235604658", "159998705"
"207", "1719509656", "1719509653", "0.0345536123047732", "159857616"
"208", "1719509656", "1719509682", "0.0652445589117726", "159857556"
"209", "1687753225", "1687753187", "0.0432007841453719", "156541292"
"210", "1427852569", "270391756", "0.313056927854915", "121226183"
"211", "1427852569", "1427852571", "0.0133936462079077", "129408194"
"212", "1720869749", "1720869780", "0.347236330661189", "160025582"
"213", "1720869749", "1720869702", "0.028699398420499", "160025731"
"214", "1724048105", "1724048123", "0.103726669921701", "160355581"
"215", "1685220035", "1685220070", "0.149244514068297", "156261356"
"216", "1685220035", "1685220041", "0.0715695866807423", "156261491"
"217", "1722467343", "1722467345", "0.153485956355146", "160182478"
"218", "1724117249", "1724117401", "0.208791981569802", "160361767"
"219", "1682377388", "1682377397", "0.0820803398034007", "155884536"
"220", "1682377388", "1682377367", "0.0646595359594724", "155885035"
"221", "1720773532", "1720773541", "0.00354563419219594", "160013902"
"222", "1720773532", "1720773612", "0.0761347315036755", "160014047"
"223", "1722164478", "1722164586", "0.16029975163585", "160145153"
"224", "1722164478", "1722164474", "0.0431091098503826", "160145268"
"225", "1722952368", "1722952504", "0.28977416961407", "160233169"
"226", "1687581396", "1687581397", "0.0288999766988905", "156519496"
"227", "1687581396", "1687581377", "0.0631988903890932", "156520408"
"228", "1720870464", "1720838740", "0.31351456833518", "160019061"
"229", "1719766228", "1719766234", "0.0834959319163922", "159914112"
"230", "1719766228", "1719765869", "0.160402514589303", "159914134"
"231", "1724071298", "1724071299", "0.0106525646976266", "160356796"
"232", "1724071298", "1724071295", "0.137268326401106", "160356773"
"233", "1682369726", "266073966", "0.0547373571604471", "24474444"
"234", "1719471213", "1719471195", "0.0554735097338184", "159852087"
"235", "1722164140", "1722164138", "0.0746569088759187", "160145258"
"236", "1723417903", "1723417972", "0.028354905021925", "160288445"
"237", "1687579087", "1687579240", "0.143145815343152", "156519808"
"238", "1687579087", "1687578919", "0.0469227726518112", "24319992"
"239", "1719422354", "1719422355", "0.023123380042671", "159845042"
"240", "1719766850", "1719767035", "0.050961093878119", "159914423"
"241", "1722907621", "1722907672", "0.0393666190683955", "74121937"
"242", "1720977973", "1720978079", "0.10105669437498", "160036188"
"243", "761740725", "1685015839", "0.165768572932952", "60846944"
"244", "1685009384", "412341173", "0.0125889746042247", "156235656"
"245", "1685009384", "1685009549", "0.0557321009394278", "156235980"
"246", "1720869189", "1720869188", "0.0359429108389432", "160025655"
"247", "1720869189", "1720869354", "0.0750012851654461", "160025696"
"248", "1720905924", "1720905930", "0.0202077625960996", "160028943"
"249", "1687336458", "1687336480", "0.378777954613469", "156488636"
"250", "1722165183", "1722165180", "0.163370033691397", "160145231"
"251", "1095393907", "1095393624", "0.216260420207286", "94251116"
"252", "1685015261", "1685015262", "0.051742212177301", "156236626"
"253", "1685015261", "1685015015", "0.156452691905744", "25006112"
"254", "1720976775", "1720976641", "0.225780630914726", "160036504"
"255", "1720976775", "1720976880", "0.0715174726610384", "160036161"
"256", "1723417841", "1723417936", "0.0338463668190915", "160288488"
"257", "1723417841", "1723417935", "0.135657309362904", "160288077"
"258", "270393193", "1719552823", "0.129472744731185", "28757336"
"259", "1685014808", "1685014644", "0.0669085230992994", "156236622"
"260", "1685014808", "1685014781", "0.0525105970141305", "156235767"
"261", "1687580873", "1687581094", "0.129203535327395", "156519962"
"262", "1687580873", "1687580868", "0.0635650387404673", "156520350"
"263", "1357640594", "1357523918", "0.0193702893208105", "121213932"
"264", "1720868637", "1720868519", "0.254600791585258", "160025758"
"265", "1720868637", "1720869001", "0.228511749484083", "160025716"
"266", "1685221828", "1685221851", "0.046507629680193", "156261160"
"267", "1722184093", "1722184164", "0.0630753807301259", "160148089"
"268", "1722184093", "1722184052", "0.123408415002417", "160148048"
"269", "1722231098", "1722231082", "0.0238389569694217", "36001103"
"270", "1722231098", "1722231100", "0.099838744545134", "160153074"
"271", "867760546", "1722953231", "0.283020807394113", "73151945"
"272", "867760546", "660562681", "1.0242325903736", "73151944"
"273", "1719684734", "1719684809", "0.0743131195396585", "159894078"
"274", "1721971963", "1721971965", "0.0252738696356177", "160123429"
"275", "1721121115", "1721121110", "0.0700119769243936", "160049448"
"276", "1721121115", "1721121135", "0.0381608548540445", "160049646"
"277", "1722467406", "1722467407", "0.00513416424902986", "160182575"
"278", "1720976195", "1720976185", "0.0548371865832917", "160036498"
"279", "1720976195", "1720976246", "0.072575729691539", "160036160"
"280", "1721120873", "1721120833", "0.107017842418493", "160049471"
"281", "1721120873", "1721120934", "0.0354106894967742", "160049775"
"282", "1722847076", "1687582444", "0.103581148039881", "160223782"
"283", "1719520011", "1719519938", "0.565275937923469", "25604184"
"284", "1719520011", "1719519962", "0.222785129167462", "159859081"
"285", "1721886180", "1687753235", "0.130835580718587", "156541287"
"286", "1721886180", "1721886179", "0.085408155273621", "160117128"
"287", "1687576671", "1687576737", "0.111449728849909", "24563093"
"288", "1721841304", "1721841265", "0.0431532801953857", "160110883"
"289", "1721971923", "1721971959", "0.220244908798695", "160123432"
"290", "1427832577", "1427832582", "0.0410030430871349", "129407038"
"291", "1521201434", "1682378950", "0.0785840119552308", "155884436"
"292", "1114720359", "1114720330", "0.0358148601323", "96183668"
"293", "1685004580", "1114720376", "0.0826477653120467", "96183640"
"294", "1719578934", "1719578933", "0.0561008491151971", "159869609"
"295", "1719578934", "1719578986", "0.0848008221110811", "159869705"
"296", "1724048127", "1724048130", "0.0396770707966795", "160355570"
"297", "1724048127", "1724031395", "0.0582463276939258", "160352802"
"298", "1722846854", "1722846821", "0.0311020948505122", "160223762"
"299", "1722835498", "1722835490", "0.0653779195239099", "160221955"
"300", "1722835498", "1722835509", "0.0441505468026864", "138719493"
"301", "1507762767", "1510894606", "0.300251019297148", "137775855"
"302", "1507762767", "1510738101", "0.0530828334787517", "137463566"
"303", "1722184363", "1722184360", "0.0279444855348357", "160148043"
"304", "1722184363", "1722184513", "0.109425858784199", "160148006"
"305", "1721057923", "1721058022", "0.124240609744603", "160044275"
"306", "1687336948", "1687336960", "0.563883509706623", "156488738"
"307", "1719931894", "1719931931", "0.129594848243267", "159928496"
"308", "1724047733", "1724047730", "0.11869557135863", "160355556"
"309", "1724047733", "1724047762", "0.0409807288631402", "160355566"
"310", "1719579026", "1719578988", "0.223214889784398", "159869483"
"311", "1719579026", "1719579119", "0.127726782488439", "159869900"
"312", "1719470669", "1719470570", "0.0967716503256288", "159852254"
"313", "1719470669", "1719470657", "0.0859838203440604", "159852038"
"314", "1719684869", "1719684896", "0.0411119117927973", "159894229"
"315", "1719684869", "1719684860", "0.0419550871734814", "159894320"
"316", "660562603", "660562612", "0.368555526601686", "51758822"
"317", "660562603", "820177395", "0.392756986160669", "67985752"
"318", "1719641794", "1719641876", "0.0934370634872109", "159882665"
"319", "1719641794", "1719641788", "0.0453787054896318", "159882767"
"320", "1722031920", "1722031934", "0.0261299314707704", "160126817"
"321", "1722031920", "1722031890", "0.276434114561687", "160126759"
"322", "1719408918", "1719408925", "0.0466927970780083", "159843531"
"323", "1510862791", "1507743128", "0.0356348959226201", "202522684"
"324", "1719770724", "1719770765", "0.0423376158533144", "159914459"
"325", "1685005438", "1685005442", "0.0386468355676295", "156236457"
"326", "1685005438", "1685219680", "0.159019958910344", "156261424"
"327", "1719948245", "1719948253", "0.0375854967711171", "159930237"
"328", "1723416509", "1723416507", "0.0328347818249307", "160288462"
"329", "1114720142", "1114720356", "0.0686833512205348", "24563041"
"330", "1114720142", "267072414", "0.0157655333091686", "24563017"
"331", "1685222337", "1685222334", "0.0809714614172718", "156261635"
"332", "1685222337", "1685222367", "0.0586770984603089", "156261163"
"333", "1722049464", "1722049454", "0.0987349424076929", "160130582"
"334", "1722049464", "831078163", "0.19760688348673", "93865182"
"335", "1724031605", "1724031626", "0.00941682223705274", "160352970"
"336", "1721814731", "1721814701", "0.292250741207763", "160108717"
"337", "1721814731", "1721814674", "0.0785387585232773", "51601894"
"338", "420808542", "420808546", "0.0598294857212422", "36001119"
"339", "1719579194", "1719579204", "0.0696644753315503", "159869610"
"340", "1723418032", "1723418084", "0.0332888924473763", "160288370"
"341", "1682377623", "1682377720", "0.0511866816012248", "184889922"
"342", "1719578548", "1719578535", "0.0635925368686827", "159869777"
"343", "1719578548", "1719578577", "0.0520339919235885", "159869895"
"344", "1722083377", "1722083375", "0.01625451416454", "160136801"
"345", "1719931475", "1719931488", "0.0426734488490717", "159928499"
"346", "1719579553", "1719579631", "0.0520872526066021", "159869496"
"347", "1719579553", "1719579692", "0.281741774025885", "159869548"
"348", "1721121074", "1721121144", "0.105489059309676", "160049404"
"349", "1721121074", "1721121071", "0.0410569647881341", "160049692"
"350", "1723416128", "1723416179", "0.122831898916004", "160288359"
"351", "1723416128", "1723416081", "0.0939071753416061", "160288137"
"352", "1687584992", "1687584993", "0.295384514934645", "156519937"
"353", "1722467340", "1722467262", "0.260308855586953", "137474440"
"354", "1722467340", "1722467341", "0.0587194722506018", "160182562"
"355", "1517875850", "1722908518", "0.106133882715269", "138428333"
"356", "1720642106", "1720642172", "0.0416385706637319", "159999208"
"357", "1719470492", "1719470491", "0.021294763633633", "159852277"
"358", "1719470492", "1719470410", "0.0677873220377137", "159852176"
"359", "1365152956", "1365152963", "0.0956902705688471", "122095646"
"360", "420414510", "417252463", "0.199906923462307", "35601179"
"361", "1719422257", "1719422249", "0.0331828735747245", "159845058"
"362", "1721814540", "1721814586", "0.0641982357241547", "160108704"
"363", "1721814540", "1721814528", "0.112205553441059", "160108754"
"364", "1685006256", "1685007195", "0.227138672651235", "156236950"
"365", "1685006256", "1685006755", "0.142992157112904", "156236318"
"366", "1721013855", "1721014070", "0.171143566196456", "160040201"
"367", "1721013855", "1721013807", "0.133430184488724", "160040061"
"368", "1722283677", "1510738038", "0.019426269911643", "137760322"
"369", "1722283677", "1722283665", "0.0540761139036269", "160160126"
"370", "1723437182", "1723437174", "0.201281588034891", "160289850"
"371", "1723437182", "1723437163", "0.0933790634938239", "160288352"
"372", "1362399237", "2108232682", "0.409340780439634", "121788522"
"373", "1362399237", "2108232682", "0.680554941563143", "200864623"
"374", "1721015212", "1721015199", "0.100980687740278", "160040254"
"375", "1687584532", "1687584496", "0.151732535603041", "156519487"
"376", "1687584532", "1687584949", "0.313169487553023", "156519858"
"377", "1721813970", "1721813981", "0.0400812339077714", "160108917"
"378", "1721813970", "1721813960", "0.16097290640757", "160108772"
"379", "1685219032", "1685219174", "0.131404226871069", "156261209"
"380", "1685219032", "1685219073", "0.15911209728234", "137849918"
"381", "1721142207", "1721142252", "0.0373280621278836", "160052304"
"382", "1722448629", "1722448628", "0.0441846210659242", "160180723"
"383", "1722448629", "1510738001", "1.2196647613919", "94251119"
"384", "1687579935", "1687579993", "0.0383887714365169", "156520210"
"385", "1721120288", "1721120368", "0.0404805829161221", "160049772"
"386", "1719509406", "1719509550", "0.247904237099239", "159857614"
"387", "1720772963", "1720773236", "0.138144632963015", "160013981"
"388", "1685010114", "1685010472", "0.0897356095725285", "156237056"
"389", "1723227824", "1723227873", "0.0755983809223481", "160268335"
"390", "1721120946", "1721121078", "0.106392025423529", "160049868"
"391", "1723042344", "1723042231", "0.207543398957205", "160245716"
"392", "1687579146", "1687579177", "0.0456555627861596", "156519479"
"393", "1687579146", "1687580662", "0.539604607061328", "156519960"
"394", "1722825225", "1722825226", "0.0570370184117514", "160221069"
"395", "1685221790", "1685221831", "0.1951199270862", "156261593"
"396", "1685221790", "1685221556", "0.108356806852126", "156261144"
"397", "1723418155", "1723418101", "0.124361619778861", "160287978"
"398", "413886946", "413886950", "0.20223651726112", "35310895"
"399", "1724116369", "1724116758", "0.188421119693715", "160361785"
"400", "1719964130", "1719964140", "0.0175611588429171", "159931414"
"401", "1719964130", "1719964132", "0.0336123161484243", "159931325"
"402", "1721174840", "1721174907", "0.105476073275341", "160054630"
"403", "1721814752", "1721814791", "0.0626569430414594", "160108704"
"404", "1721814752", "1721814702", "0.308224805693897", "160108789"
"405", "1357641796", "1357641792", "0.0542550511059227", "121228059"
"406", "417251534", "417251527", "0.0809334447238493", "35601031"
"407", "1719408835", "1719408837", "0.165973700248904", "159843611"
"408", "1724116245", "1724116340", "0.0580978397674372", "160361770"
"409", "1720694065", "1720694277", "0.0905773992863756", "160006030"
"410", "257690959", "1685015533", "0.0505582569219696", "28740532"
"411", "1687579739", "1687579841", "0.0473584477836015", "156520084"
"412", "1687579739", "1687579718", "0.0227720975389055", "156520301"
"413", "1721971888", "1721971883", "0.0339769802824407", "160123465"
"414", "1722847108", "1521124264", "0.0493144815523379", "138715646"
"415", "1722847108", "1722847097", "0.224526671852923", "160223798"
"416", "415826830", "839732237", "0.0751462501178159", "28716872"
"417", "415826830", "415826832", "0.114330796730403", "137918469"
"418", "1721058146", "1721058145", "0.14478019188517", "160044251"
"419", "1722990158", "1722989976", "0.165922243859867", "160235334"
"420", "1722990158", "1722990121", "0.149057034291821", "160235415"
"421", "1719770924", "1719770966", "0.0384651073388612", "159914431"
"422", "1721971902", "1721971899", "0.0347381624352808", "160123434"
"423", "1721814023", "1721814041", "0.0546375631926928", "160108902"
"424", "1722907750", "1722907709", "0.100722176155084", "160229634"
"425", "1722907750", "1722908017", "0.185689774721119", "160229432"
"426", "1687578548", "1687578574", "0.0136855085978421", "156520132"
"427", "1685221447", "1685221471", "0.0880530501638225", "156261192"
"428", "1685221447", "1685221584", "0.0375522740570244", "125578773"
"429", "1722164069", "1722164060", "0.0183891386237583", "69358313"
"430", "1721840662", "1721840640", "0.0722104663456287", "160110843"
"431", "1721840662", "1721840667", "0.126488741931946", "160110861"
"432", "1724031222", "1724031219", "0.110489542469184", "160352909"
"433", "1722953500", "1722953521", "0.0732659895528391", "160232951"
"434", "1723433123", "1723433146", "0.522949964026294", "160289314"
"435", "1723416333", "1723416396", "0.0552757768125856", "160288239"
"436", "1723416333", "1723416326", "0.137529697980017", "160288171"
"437", "1365152963", "1365152953", "0.055244057554397", "122095646"
"438", "1365152963", "1365152959", "0.0467998873632195", "122095645"
"439", "1721787323", "1721787328", "0.0297265089817968", "160105616"
"440", "1722953275", "1722953238", "0.154311355223385", "160233179"
"441", "1720906043", "1720906037", "0.215706288521137", "160028873"
"442", "279079289", "1719408640", "0.0676431250309939", "25604186"
"443", "279079289", "1394402144", "0.0759089770661088", "125578774"
"444", "279079289", "1394402014", "0.559564298967462", "125578768"
"445", "1719770863", "1719770924", "0.0420534564610041", "159914431"
"446", "1720829371", "1720829407", "0.0429344104066192", "160017659"
"447", "1685011727", "1685011641", "0.157801917402429", "156236928"
"448", "1721895325", "1721895294", "0.0268352026041609", "160117706"
"449", "1720536186", "1720536552", "0.1875987845614", "159988521"
"450", "1720536186", "1719685223", "0.0628121155057631", "159894368"
"451", "1723417478", "1723417461", "0.0318462535808207", "160288446"
"452", "1723417478", "1723417568", "0.0720229636701721", "160288298"
"453", "1721142100", "1721142098", "0.0411980777727992", "160049702"
"454", "1721142100", "1721142141", "0.0383121658272743", "160052335"
"455", "1724117095", "1724117075", "0.0932846956518612", "160361344"
"456", "1724117095", "1724117003", "0.0741046399080573", "160361751"
"457", "1720978706", "1720978645", "0.0692375055910731", "160036518"
